Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
2020-02-08 16:00:00,12.71,5.85,0.069,12.54,96.96,8.3,4.24
2020-02-08 15:00:00,,5.56,0.069,12.56,97.11,8.32,4.24
2020-02-08 14:00:00,,5.62,0.069,12.64,97.8,8.34,4.27
2020-02-08 13:00:00,,5.56,0.069,12.67,98.24,8.34,4.34
2020-02-08 12:00:00,,5.58,0.069,12.48,96.79,8.29,4.34
2020-02-08 11:00:00,,5.69,0.069,12.59,97.52,8.31,4.3
2020-02-08 10:00:00,,5.69,0.069,12.65,97.92,8.35,4.27
2020-02-08 09:00:00,,5.43,0.069,12.74,98.6,8.37,4.27
2020-02-08 08:00:00,,5.12,0.069,12.76,98.82,8.41,4.29
2020-02-08 07:00:00,,1.78,0.069,12.75,98.61,8.54,4.25
2020-02-08 06:00:00,,1.69,0.069,12.71,98.35,8.47,4.25
2020-02-08 05:00:00,,1.46,0.069,12.72,97.99,8.48,4.09
2020-02-08 04:00:00,13.41,2.5,0.069,12.79,97.98,8.46,3.86
2020-02-08 03:00:00,,3.78,0.069,12.7,97.28,8.39,3.87
2020-02-08 02:00:00,,5.05,0.069,12.64,96.7,8.37,3.84
2020-02-08 01:00:00,,6.26,0.069,12.62,96.63,8.34,3.86
2020-02-08 00:00:00,,6.99,0.069,12.61,96.51,8.33,3.86
2020-02-07 23:00:00,,6.67,0.069,12.68,97.12,8.34,3.88
2020-02-07 22:00:00,,6.56,0.069,12.66,97.09,8.34,3.9
2020-02-07 21:00:00,,6.51,0.069,12.69,97.34,8.34,3.93
2020-02-07 20:00:00,,6.68,0.069,12.71,97.5,8.34,3.93
2020-02-07 19:00:00,,6.57,0.069,12.67,97.39,8.36,3.99
2020-02-07 18:00:00,,6.78,0.069,12.69,97.6,8.36,4.04
2020-02-07 17:00:00,,6.71,0.069,12.76,98.13,8.36,4.03
2020-02-07 16:00:00,12.71,4.81,0.069,12.77,98.27,8.32,4.04
2020-02-07 15:00:00,,13.55,0.07,12.77,98.41,8.32,4.1
2020-02-07 14:00:00,,22.62,0.069,12.66,97.51,8.3,4.08
2020-02-07 13:00:00,,6.63,0.068,12.61,97.08,8.29,4.05
2020-02-07 12:00:00,,4.84,0.069,12.52,96.34,8.28,4.05
2020-02-07 11:00:00,,4.98,0.069,12.57,96.69,8.3,4.03
2020-02-07 10:00:00,,5.01,0.069,12.61,97.07,8.32,4.05
2020-02-07 09:00:00,,4.81,0.069,12.65,97.36,8.35,4.04
2020-02-07 08:00:00,,4.46,0.068,12.7,97.69,8.35,4.02
2020-02-07 07:00:00,,4.31,0.069,12.76,98.14,8.38,4.04
2020-02-07 06:00:00,,4.11,0.069,12.9,99.13,8.42,3.99
2020-02-07 05:00:00,,4.31,0.068,12.93,99.25,8.42,3.95
2020-02-07 04:00:00,13.41,4.18,0.068,12.94,99.33,8.42,3.95
2020-02-07 03:00:00,,4.01,0.068,12.84,98.5,8.37,3.94
2020-02-07 02:00:00,,4.91,0.068,12.73,97.63,8.33,3.91
2020-02-07 01:00:00,,4.95,0.069,12.52,96.05,8.26,3.94
2020-02-07 00:00:00,,5.21,0.069,12.43,95.37,8.25,3.94
2020-02-06 23:00:00,,4.98,0.069,12.51,96.1,8.28,3.97
2020-02-06 22:00:00,,5.04,0.069,12.53,96.15,8.29,3.95
2020-02-06 21:00:00,,5.11,0.069,12.46,95.7,8.28,3.96
2020-02-06 20:00:00,,5.03,0.069,12.53,96.12,8.28,3.94
2020-02-06 19:00:00,,5.07,0.069,12.55,96.39,8.27,3.96
2020-02-06 18:00:00,,4.98,0.069,12.53,96.22,8.3,3.97
2020-02-06 17:00:00,,4.9,0.069,12.6,96.71,8.31,3.96
2020-02-06 16:00:00,12.71,5.03,0.069,12.55,96.41,8.3,3.97
2020-02-06 15:00:00,,4.96,0.069,12.59,96.69,8.3,3.98
2020-02-06 14:00:00,,5.09,0.069,12.6,96.75,8.3,3.96
2020-02-06 13:00:00,,5.14,0.069,12.71,97.59,8.32,3.96
2020-02-06 12:00:00,,5.12,0.069,12.69,97.41,8.33,3.96
2020-02-06 11:00:00,,5.53,0.069,12.68,97.29,8.32,3.93
2020-02-06 10:00:00,,6.21,0.069,12.72,97.6,8.34,3.94
2020-02-06 09:00:00,,4.84,0.069,12.74,97.77,8.37,3.94
2020-02-06 08:00:00,,4.66,0.069,12.92,99.09,8.44,3.91
2020-02-06 07:00:00,,4.35,0.069,13.1,100.43,8.48,3.9
2020-02-06 06:00:00,,4.31,0.069,12.99,99.56,8.45,3.89
2020-02-06 05:00:00,,4.24,0.069,13,99.51,8.46,3.84
2020-02-06 04:00:00,13.41,4.32,0.069,13.11,100.26,8.46,3.8
2020-02-06 03:00:00,,4.48,0.069,13.01,99.45,8.42,3.78
2020-02-06 02:00:00,,5.01,0.069,12.76,97.64,8.34,3.83
2020-02-06 01:00:00,,5.12,0.069,12.62,96.42,8.3,3.77
2020-02-06 00:00:00,,5.63,0.069,12.62,96.47,8.28,3.78
2020-02-05 23:00:00,,5.16,0.069,12.63,96.48,8.28,3.77
2020-02-05 22:00:00,,5.39,0.069,12.63,96.49,8.29,3.78
2020-02-05 21:00:00,,5.45,0.069,12.64,96.61,8.3,3.78
2020-02-05 20:00:00,,5.41,0.069,12.69,96.95,8.28,3.78
2020-02-05 19:00:00,,5.43,0.069,12.65,96.67,8.29,3.8
2020-02-05 18:00:00,,5.39,0.07,12.62,96.46,8.29,3.8
2020-02-05 17:00:00,,5.21,0.069,12.57,96.07,8.29,3.79
2020-02-05 16:00:00,12.71,5.44,0.069,12.64,96.62,8.29,3.79
2020-02-05 15:00:00,,5.21,0.07,12.63,96.56,8.3,3.8
2020-02-05 14:00:00,,5.09,0.07,12.65,96.63,8.3,3.78
2020-02-05 13:00:00,,5.55,0.07,12.6,96.28,8.3,3.79
2020-02-05 12:00:00,,5.26,0.07,12.62,96.49,8.31,3.79
2020-02-05 11:00:00,,5.3,0.07,12.7,97.09,8.31,3.78
2020-02-05 10:00:00,,5.16,0.07,12.73,97.31,8.36,3.81
2020-02-05 09:00:00,,5.05,0.07,12.85,98.29,8.44,3.83
2020-02-05 08:00:00,,4.78,0.07,12.95,99.05,8.47,3.82
2020-02-05 07:00:00,,4.53,0.07,13.16,100.6,8.54,3.81
2020-02-05 06:00:00,,4.22,0.069,13.27,101.44,8.66,3.8
2020-02-05 05:00:00,,4.21,0.07,13.33,101.82,8.68,3.76
2020-02-05 04:00:00,12.71,3.7,0.07,13.3,101.38,8.51,3.69
2020-02-05 03:00:00,,4.32,0.07,13.13,100.05,8.42,3.67
2020-02-05 02:00:00,,5.59,0.07,12.77,97.24,8.33,3.65
2020-02-05 01:00:00,,5.44,0.07,12.58,95.79,8.28,3.66
2020-02-05 00:00:00,,6.16,0.07,12.49,95.12,8.26,3.65
2020-02-04 23:00:00,,5.55,0.07,12.56,95.56,8.26,3.64
2020-02-04 22:00:00,,5.46,0.071,12.6,95.94,8.27,3.65
2020-02-04 21:00:00,,5.81,0.071,12.56,95.85,8.27,3.73
2020-02-04 20:00:00,,5.52,0.071,12.59,95.98,8.28,3.71
2020-02-04 19:00:00,,5.56,0.071,12.61,96.22,8.28,3.72
2020-02-04 18:00:00,,5.4,0.073,12.48,95.28,8.29,3.76
2020-02-04 17:00:00,,5.27,0.073,12.56,95.92,8.29,3.75
2020-02-04 16:00:00,12.71,5.57,0.072,12.51,95.7,8.28,3.81
2020-02-04 15:00:00,,5.54,0.072,12.62,96.43,8.3,3.8
2020-02-04 14:00:00,,5.32,0.072,12.58,96.11,8.29,3.78
2020-02-04 13:00:00,,5.41,0.072,12.58,96.24,8.3,3.83
2020-02-04 12:00:00,,5.29,0.071,12.64,96.7,8.31,3.83
2020-02-04 11:00:00,,5.24,0.072,12.6,96.36,8.3,3.81
2020-02-04 10:00:00,,5.78,0.072,12.62,96.62,8.32,3.86
2020-02-04 09:00:00,,5.37,0.071,12.66,96.85,8.35,3.82
2020-02-04 08:00:00,,4.82,0.071,12.68,97,8.39,3.81
2020-02-04 07:00:00,,5.19,0.072,12.81,97.99,8.43,3.81
2020-02-04 06:00:00,,4.24,0.072,12.92,99.07,8.47,3.9
2020-02-04 05:00:00,,4.41,0.072,12.89,98.72,8.48,3.87
2020-02-04 04:00:00,13.64,2.96,0.071,13.26,101.38,8.5,3.8
2020-02-04 03:00:00,,2.18,0.071,13.26,101.6,8.43,3.87
2020-02-04 02:00:00,,3.74,0.071,12.92,98.78,8.35,3.79
2020-02-04 01:00:00,,5.12,0.072,12.62,96.44,8.3,3.77
2020-02-04 00:00:00,,5.54,0.072,12.46,95.38,8.28,3.85
2020-02-03 23:00:00,,5.16,0.072,12.49,95.66,8.28,3.85
2020-02-03 22:00:00,,5.34,0.072,12.41,95.18,8.29,3.91
2020-02-03 21:00:00,,5.14,0.073,12.41,95.42,8.28,4
2020-02-03 20:00:00,,5.53,0.073,12.42,95.43,8.29,3.99
2020-02-03 19:00:00,,5.08,0.073,12.42,95.5,8.27,4.02
2020-02-03 18:00:00,,4.89,0.073,12.41,95.52,8.29,4.06
2020-02-03 17:00:00,,5.52,0.073,12.34,95.14,8.28,4.13
2020-02-03 16:00:00,12.94,4.97,0.074,12.27,94.76,8.3,4.19
2020-02-03 15:00:00,,5.19,0.076,12.19,94.43,8.35,4.3
2020-02-03 14:00:00,,5.31,0.075,12.38,96.03,8.36,4.34
2020-02-03 13:00:00,,5.1,0.075,12.39,95.82,8.37,4.24
2020-02-03 12:00:00,,4.86,0.075,12.37,95.55,8.37,4.18
2020-02-03 11:00:00,,4.88,0.076,12.33,95.48,8.42,4.28
2020-02-03 10:00:00,,4.84,0.075,12.51,96.8,8.49,4.26
2020-02-03 09:00:00,,4.86,0.075,12.64,97.72,8.6,4.24
2020-02-03 08:00:00,,3.92,0.076,12.73,98.6,8.74,4.3
2020-02-03 07:00:00,,2.74,0.077,12.75,98.82,8.93,4.31
2020-02-03 06:00:00,,2.45,0.076,12.87,99.51,8.81,4.24
2020-02-03 05:00:00,,1.81,0.076,12.85,99.12,8.71,4.14
2020-02-03 04:00:00,14.11,3.01,0.075,12.72,97.99,8.59,4.08
2020-02-03 03:00:00,,2.09,0.075,12.9,99.42,8.56,4.11
2020-02-03 02:00:00,,3.88,0.075,12.72,98.02,8.44,4.11
2020-02-03 01:00:00,,5.23,0.076,12.31,95.07,8.35,4.19
2020-02-03 00:00:00,,5.48,0.076,12.12,93.71,8.29,4.23
2020-02-02 23:00:00,,5.27,0.076,12.11,93.7,8.31,4.25
2020-02-02 22:00:00,,5.35,0.077,12.11,93.85,8.31,4.32
2020-02-02 21:00:00,,5.43,0.077,12.2,94.68,8.35,4.36
2020-02-02 20:00:00,,5.62,0.077,12.37,95.87,8.38,4.33
2020-02-02 19:00:00,,5.69,0.077,12.35,96.08,8.38,4.46
2020-02-02 18:00:00,,5.55,0.077,12.36,96.28,8.39,4.52
2020-02-02 17:00:00,,5.55,0.078,12.32,96.09,8.38,4.55
2020-02-02 16:00:00,12.94,5.45,0.078,12.34,96.27,8.38,4.57
2020-02-02 15:00:00,,5.73,0.078,12.39,96.95,8.38,4.68
2020-02-02 14:00:00,,5.45,0.078,12.3,96.39,8.37,4.73
2020-02-02 13:00:00,,5.58,0.078,12.19,95.7,8.37,4.8
2020-02-02 12:00:00,,5.6,0.078,12.25,96.22,8.38,4.83
2020-02-02 11:00:00,,5.93,0.079,12.24,96.34,8.44,4.93
2020-02-02 10:00:00,,5.67,0.079,12.39,97.76,8.49,5.02
2020-02-02 09:00:00,,5.15,0.079,12.44,98.33,8.52,5.08
2020-02-02 08:00:00,,4.19,0.078,12.54,98.68,8.56,4.9
2020-02-02 07:00:00,,2.41,0.079,12.48,98.33,8.63,4.95
2020-02-02 06:00:00,,1.73,0.079,12.5,98.17,8.59,4.82
2020-02-02 05:00:00,,1.48,0.079,12.55,98.59,8.62,4.84
2020-02-02 04:00:00,13.41,1.67,0.081,12.53,98.59,8.58,4.9
2020-02-02 03:00:00,,2.09,0.08,12.51,98.35,8.53,4.86
2020-02-02 02:00:00,,4.01,0.08,12.42,97.62,8.48,4.85
2020-02-02 01:00:00,,5.87,0.079,12.19,95.62,8.42,4.77
2020-02-02 00:00:00,,6.38,0.08,12.26,96.31,8.43,4.85
2020-02-01 23:00:00,,6.65,0.08,12.19,95.97,8.43,4.92
2020-02-01 22:00:00,,6.39,0.08,12.31,97.19,8.45,5.02
2020-02-01 21:00:00,,6.24,0.08,12.2,96.3,8.44,5.03
2020-02-01 20:00:00,,6.63,0.08,12.29,97.3,8.48,5.14
2020-02-01 19:00:00,,6.44,0.081,12.33,97.91,8.5,5.26
2020-02-01 18:00:00,,6.46,0.081,12.31,97.81,8.5,5.28
2020-02-01 17:00:00,,6.51,0.081,12.36,98.32,8.51,5.33
2020-02-01 16:00:00,12.94,6.49,0.081,12.34,98.38,8.53,5.4
2020-02-01 15:00:00,,6.48,0.082,12.38,98.79,8.53,5.46
2020-02-01 14:00:00,,6.45,0.082,12.39,99.04,8.54,5.51
2020-02-01 13:00:00,,6.66,0.082,12.36,98.97,8.53,5.56
2020-02-01 12:00:00,,6.48,0.081,12.37,99.04,8.56,5.59
2020-02-01 11:00:00,,6.69,0.082,12.42,99.54,8.56,5.61
2020-02-01 10:00:00,,6.59,0.082,12.43,99.67,8.56,5.64
2020-02-01 09:00:00,,6.2,0.081,12.44,99.78,8.55,5.64
2020-02-01 08:00:00,,6.05,0.082,12.41,99.54,8.54,5.64
2020-02-01 07:00:00,,6.22,0.082,12.4,99.45,8.55,5.63
2020-02-01 06:00:00,,5.99,0.082,12.42,99.56,8.55,5.63
2020-02-01 05:00:00,,2.59,0.083,12.39,99.11,8.55,5.55
2020-02-01 04:00:00,13.17,1.94,0.083,12.39,98.97,8.53,5.49
2020-02-01 03:00:00,,3.07,0.082,12.3,97.94,8.49,5.35
2020-02-01 02:00:00,,6.21,0.082,12.26,97.49,8.49,5.3
2020-02-01 01:00:00,,6.88,0.083,12.26,97.45,8.48,5.31
2020-02-01 00:00:00,,6.83,0.082,12.26,97.46,8.48,5.29
2020-01-31 23:00:00,,6.92,0.083,12.3,97.81,8.49,5.29
2020-01-31 22:00:00,,7.64,0.082,12.29,97.69,8.49,5.28
2020-01-31 21:00:00,,6.7,0.083,12.33,97.94,8.51,5.27
2020-01-31 20:00:00,,6.55,0.082,12.39,98.39,8.51,5.26
2020-01-31 19:00:00,,6.34,0.082,12.39,98.29,8.51,5.23
2020-01-31 18:00:00,,6.36,0.082,12.4,98.43,8.52,5.24
2020-01-31 17:00:00,,6.51,0.082,12.41,98.48,8.53,5.22
2020-01-31 16:00:00,12.94,6.3,0.082,12.43,98.59,8.53,5.2
2020-01-31 15:00:00,,6.26,0.083,12.46,98.78,8.53,5.2
2020-01-31 14:00:00,,6.01,0.083,12.49,99.06,8.54,5.21
2020-01-31 13:00:00,,5.96,0.083,12.5,99.15,8.56,5.2
2020-01-31 12:00:00,,5.92,0.083,12.49,99.07,8.55,5.2
2020-01-31 11:00:00,,6.02,0.083,12.51,99.23,8.54,5.2
2020-01-31 10:00:00,,5.94,0.083,12.55,99.45,8.54,5.19
2020-01-31 09:00:00,,5.66,0.083,12.56,99.53,8.56,5.17
2020-01-31 08:00:00,,5.08,0.083,12.5,98.9,8.54,5.13
2020-01-31 07:00:00,,5.06,0.082,12.5,98.7,8.53,5.04
2020-01-31 06:00:00,,5.39,0.084,12.49,98.39,8.53,4.94
2020-01-31 05:00:00,,4.48,0.083,12.45,97.87,8.53,4.87
2020-01-31 04:00:00,13.41,5.21,0.084,12.44,97.54,8.52,4.77
2020-01-31 03:00:00,,5.96,0.084,12.45,97.47,8.52,4.7
2020-01-31 02:00:00,,5.93,0.085,12.42,97.19,8.48,4.68
2020-01-31 01:00:00,,6.52,0.084,12.36,96.67,8.44,4.68
2020-01-31 00:00:00,,6.22,0.084,12.38,96.84,8.47,4.68
2020-01-30 23:00:00,,6.44,0.084,12.4,97.02,8.49,4.69
2020-01-30 22:00:00,,6.14,0.084,12.38,96.87,8.49,4.69
2020-01-30 21:00:00,,6.14,0.084,12.41,97.11,8.5,4.68
2020-01-30 20:00:00,,6.09,0.084,12.45,97.45,8.52,4.68
2020-01-30 19:00:00,,6.02,0.084,12.45,97.42,8.52,4.69
2020-01-30 18:00:00,,6.13,0.085,12.46,97.5,8.52,4.69
2020-01-30 17:00:00,,6.02,0.084,12.48,97.63,8.53,4.68
2020-01-30 16:00:00,12.94,5.47,0.084,12.45,97.46,8.48,4.69
2020-01-30 15:00:00,,5.51,0.084,12.32,96.44,8.45,4.7
2020-01-30 14:00:00,,5.55,0.084,12.3,96.24,8.42,4.7
2020-01-30 13:00:00,,5.63,0.085,12.21,95.57,8.44,4.71
2020-01-30 12:00:00,,5.66,0.085,12.23,95.92,8.45,4.77
2020-01-30 11:00:00,,5.23,0.085,12.19,95.61,8.47,4.78
2020-01-30 10:00:00,,5.52,0.085,12.29,96.45,8.5,4.81
2020-01-30 09:00:00,,5.08,0.086,12.44,97.73,8.59,4.84
2020-01-30 08:00:00,,4.47,0.086,12.44,97.66,8.63,4.8
2020-01-30 07:00:00,,2.46,0.086,12.49,97.97,8.87,4.76
2020-01-30 06:00:00,,3.17,0.087,12.47,97.72,8.67,4.73
2020-01-30 05:00:00,,2.58,0.087,12.4,96.96,8.63,4.64
2020-01-30 04:00:00,13.64,4.28,0.086,12.4,96.91,8.58,4.65
2020-01-30 03:00:00,,4,0.088,12.53,97.82,8.59,4.6
2020-01-30 02:00:00,,5.17,0.087,12.26,95.76,8.5,4.61
2020-01-30 01:00:00,,5.88,0.088,12.13,94.82,8.44,4.64
2020-01-30 00:00:00,,6.3,0.088,12.16,95.07,8.45,4.66
2020-01-29 23:00:00,,6.01,0.089,11.95,93.42,8.4,4.65
2020-01-29 22:00:00,,6.16,0.089,11.92,93.25,8.4,4.68
2020-01-29 21:00:00,,6.02,0.089,11.98,93.82,8.41,4.73
2020-01-29 20:00:00,,6.14,0.088,12.07,94.7,8.44,4.8
2020-01-29 19:00:00,,6.26,0.088,12.13,95.26,8.43,4.82
2020-01-29 18:00:00,,6.52,0.088,12.13,95.45,8.43,4.89
2020-01-29 17:00:00,,6.27,0.087,12.02,94.57,8.43,4.89
2020-01-29 16:00:00,12.71,6.24,0.088,12.23,96.31,8.49,4.92
2020-01-29 15:00:00,,6.18,0.087,12.26,96.53,8.51,4.92
2020-01-29 14:00:00,,6.19,0.088,12.26,96.49,8.5,4.91
2020-01-29 13:00:00,,6.44,0.088,12.25,96.42,8.48,4.92
2020-01-29 12:00:00,,6.44,0.09,12.3,96.88,8.52,4.94
2020-01-29 11:00:00,,6.47,0.09,12.27,96.74,8.51,4.97
2020-01-29 10:00:00,,6.21,0.09,12.37,97.5,8.56,4.97
2020-01-29 09:00:00,,5.86,0.09,12.36,97.48,8.56,4.98
2020-01-29 08:00:00,,5.77,0.09,12.45,98.18,8.6,4.98
2020-01-29 07:00:00,,5.58,0.09,12.41,97.84,8.58,4.97
2020-01-29 06:00:00,,5.22,0.088,12.27,96.67,8.48,4.95
2020-01-29 05:00:00,,4.86,0.088,12.24,96.31,8.42,4.89
2020-01-29 04:00:00,14.34,4.01,0.088,12.18,95.66,8.49,4.84
2020-01-29 03:00:00,,5.18,0.089,12.15,95.34,8.45,4.8
2020-01-29 02:00:00,,6.09,0.09,12.14,95.28,8.45,4.79
2020-01-29 01:00:00,,6.23,0.089,12.15,95.35,8.43,4.8
2020-01-29 00:00:00,,5.36,0.09,12.11,95.05,8.38,4.8
2020-01-28 23:00:00,,5.55,0.091,12.08,94.89,8.44,4.83
2020-01-28 22:00:00,,5.26,0.089,12.07,94.72,8.38,4.81
2020-01-28 21:00:00,,5.52,0.089,12.03,94.49,8.37,4.83
2020-01-28 20:00:00,,5.45,0.089,12.08,94.93,8.38,4.84
2020-01-28 19:00:00,,5.88,0.091,12.03,94.53,8.39,4.85
2020-01-28 18:00:00,,5.67,0.09,12.13,95.35,8.36,4.86
2020-01-28 17:00:00,,5.54,0.09,12.05,94.73,8.38,4.86
2020-01-28 16:00:00,12.94,5.8,0.09,12.14,95.44,8.41,4.86
2020-01-28 15:00:00,,5.67,0.091,12.04,94.69,8.38,4.88
2020-01-28 14:00:00,,5.68,0.09,12.09,95.14,8.42,4.89
2020-01-28 13:00:00,,5.64,0.091,12.2,95.94,8.42,4.87
2020-01-28 12:00:00,,5.82,0.091,12.25,96.4,8.45,4.9
2020-01-28 11:00:00,,5.53,0.091,12.06,95,8.42,4.93
2020-01-28 10:00:00,,5.84,0.09,12.17,95.87,8.43,4.93
2020-01-28 09:00:00,,5.53,0.091,12.23,96.31,8.48,4.93
2020-01-28 08:00:00,,5.5,0.091,12.22,96.14,8.47,4.89
2020-01-28 07:00:00,,5.17,0.093,12.18,95.77,8.47,4.87
2020-01-28 06:00:00,,4.58,0.092,12.21,96,8.5,4.86
2020-01-28 05:00:00,,5.26,0.091,12.2,95.83,8.47,4.82
2020-01-28 04:00:00,13.41,4.38,0.091,12.13,95.19,8.44,4.8
2020-01-28 03:00:00,,5.37,0.092,12.11,95.09,8.44,4.81
2020-01-28 02:00:00,,5.78,0.092,12.05,94.49,8.42,4.78
2020-01-28 01:00:00,,6.04,0.093,12.05,94.57,8.44,4.8
2020-01-28 00:00:00,,6.16,0.094,11.88,93.26,8.38,4.81
2020-01-27 23:00:00,,6.17,0.094,12.05,94.56,8.42,4.81
2020-01-27 22:00:00,,6.07,0.094,12.03,94.47,8.4,4.82
2020-01-27 21:00:00,,5.93,0.093,11.98,94.14,8.41,4.83
2020-01-27 20:00:00,,5.97,0.095,12,94.28,8.43,4.82
2020-01-27 19:00:00,,6.07,0.094,12.04,94.59,8.44,4.83
2020-01-27 18:00:00,,5.88,0.094,12.08,94.89,8.43,4.84
2020-01-27 17:00:00,,6.01,0.095,12.16,95.54,8.47,4.84
2020-01-27 16:00:00,12.94,5.75,0.095,12.01,94.39,8.42,4.85
2020-01-27 15:00:00,,6.04,0.096,12.12,95.28,8.47,4.86
2020-01-27 14:00:00,,6.12,0.096,12.1,95.12,8.45,4.87
2020-01-27 13:00:00,,6.14,0.096,12.02,94.59,8.44,4.91
2020-01-27 12:00:00,,6.16,0.097,12.09,95.17,8.45,4.92
2020-01-27 11:00:00,,6.14,0.097,11.97,94.23,8.45,4.92
2020-01-27 10:00:00,,5.97,0.097,11.97,94.33,8.5,4.95
2020-01-27 09:00:00,,5.65,0.098,12.33,97.18,8.6,4.96
2020-01-27 08:00:00,,4.62,0.097,12.14,95.83,8.55,5.03
2020-01-27 07:00:00,,3.21,0.096,12.15,96,8.55,5.06
2020-01-27 06:00:00,,2.19,0.096,12.16,95.67,8.53,4.9
2020-01-27 05:00:00,,1.64,0.096,12.08,94.83,8.52,4.81
2020-01-27 04:00:00,13.41,1.76,0.096,12.03,94.27,8.51,4.73
2020-01-27 03:00:00,,3.91,0.096,12.04,94.19,8.49,4.67
2020-01-27 02:00:00,,5.82,0.097,11.97,93.51,8.48,4.62
2020-01-27 01:00:00,,6.2,0.096,11.91,93.18,8.42,4.67
2020-01-27 00:00:00,,6.12,0.096,11.93,93.2,8.43,4.63
2020-01-26 23:00:00,,6.18,0.097,11.99,93.65,8.45,4.62
2020-01-26 22:00:00,,5.91,0.096,11.95,93.43,8.44,4.64
2020-01-26 21:00:00,,5.86,0.096,11.96,93.53,8.41,4.67
2020-01-26 20:00:00,,6.09,0.097,11.72,91.67,8.39,4.67
2020-01-26 19:00:00,,5.99,0.098,11.82,92.48,8.42,4.68
2020-01-26 18:00:00,,5.94,0.098,11.81,92.41,8.4,4.67
2020-01-26 17:00:00,,6.04,0.098,11.84,92.62,8.4,4.66
2020-01-26 16:00:00,12.71,6.18,0.098,11.94,93.41,8.41,4.68
2020-01-26 15:00:00,,6.3,0.099,11.91,93.1,8.42,4.63
2020-01-26 14:00:00,,6.26,0.099,12.04,94.07,8.46,4.63
2020-01-26 13:00:00,,6.23,0.099,12.07,94.2,8.43,4.59
2020-01-26 12:00:00,,6.27,0.099,12.19,95.27,8.46,4.64
2020-01-26 11:00:00,,6.29,0.098,12.01,94.09,8.47,4.72
2020-01-26 10:00:00,,6.21,0.098,12.09,94.73,8.5,4.73
2020-01-26 09:00:00,,6.19,0.098,12.06,94.51,8.48,4.74
2020-01-26 08:00:00,,5.6,0.098,12.09,94.63,8.54,4.68
2020-01-26 07:00:00,,5.39,0.099,12.16,94.92,8.56,4.58
2020-01-26 06:00:00,,5.53,0.099,12.14,94.69,8.54,4.56
2020-01-26 05:00:00,,5.36,0.099,12.03,94.02,8.52,4.64
2020-01-26 04:00:00,12.94,5.56,0.1,12.12,94.56,8.53,4.57
2020-01-26 03:00:00,,5.63,0.1,12.05,93.92,8.5,4.55
2020-01-26 02:00:00,,5.54,0.099,11.88,92.82,8.46,4.63
2020-01-26 01:00:00,,5.74,0.099,11.98,93.68,8.46,4.65
2020-01-26 00:00:00,,5.87,0.1,11.98,93.61,8.47,4.63
2020-01-25 23:00:00,,5.92,0.1,11.99,93.71,8.49,4.65
2020-01-25 22:00:00,,5.85,0.099,12.01,94,8.48,4.69
2020-01-25 21:00:00,,5.72,0.099,11.96,93.64,8.46,4.72
2020-01-25 20:00:00,,5.76,0.099,11.97,93.79,8.43,4.74
2020-01-25 19:00:00,,5.6,0.099,11.84,92.86,8.42,4.76
2020-01-25 18:00:00,,5.74,0.1,11.77,92.26,8.44,4.74
2020-01-25 17:00:00,,5.76,0.1,11.98,93.83,8.45,4.71
2020-01-25 16:00:00,12.94,5.98,0.1,11.9,93.06,8.45,4.64
2020-01-25 15:00:00,,5.73,0.1,11.92,93.33,8.44,4.72
2020-01-25 14:00:00,,5.81,0.1,11.9,93.26,8.44,4.75
2020-01-25 13:00:00,,6.02,0.1,12.02,94.14,8.45,4.72
2020-01-25 12:00:00,,5.73,0.1,12.01,94.21,8.45,4.78
2020-01-25 11:00:00,,5.49,0.1,12.04,94.37,8.46,4.77
2020-01-25 10:00:00,,5.85,0.1,11.99,93.94,8.47,4.74
2020-01-25 09:00:00,,5.59,0.1,12.09,94.3,8.53,4.57
2020-01-25 08:00:00,,5.55,0.101,12.07,94.37,8.57,4.64
2020-01-25 07:00:00,,4.91,0.101,12.05,94.3,8.63,4.68
2020-01-25 06:00:00,,4.73,0.101,12.35,96.68,8.57,4.7
2020-01-25 05:00:00,,4.99,0.1,12.18,95.2,8.56,4.64
2020-01-25 04:00:00,13.41,4.5,0.101,12.17,95,8.53,4.59
2020-01-25 03:00:00,,5.77,0.101,12.01,93.79,8.45,4.61
2020-01-25 02:00:00,,5.72,0.101,11.91,93.17,8.42,4.68
2020-01-25 01:00:00,,5.95,0.101,11.9,93.05,8.44,4.66
2020-01-25 00:00:00,,5.92,0.101,11.83,92.4,8.4,4.63
2020-01-24 23:00:00,,5.96,0.101,11.86,92.6,8.4,4.59
2020-01-24 22:00:00,,5.68,0.1,11.79,92,8.39,4.58
2020-01-24 21:00:00,,5.77,0.101,11.85,92.19,8.43,4.47
2020-01-24 20:00:00,,5.88,0.101,11.97,93.45,8.43,4.6
2020-01-24 19:00:00,,5.76,0.101,11.97,93.38,8.43,4.55
2020-01-24 18:00:00,,5.69,0.101,12.13,94.48,8.51,4.52
2020-01-24 17:00:00,,5.65,0.101,12.09,94.1,8.46,4.49
2020-01-24 16:00:00,12.94,5.75,0.101,12.1,94.43,8.49,4.58
2020-01-24 15:00:00,,5.59,0.101,12.12,94.54,8.51,4.55
2020-01-24 14:00:00,,5.75,0.101,12.18,94.95,8.49,4.54
2020-01-24 13:00:00,,5.75,0.101,12.28,95.74,8.56,4.56
